uid,split,cell_line,cond,model,pred_count,gt_count,experiment,agent,dose,timepoint_h,arm,batch_group,confirmed,group_label
ncih2170_jc_jq1_ic50_24h_23,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,110,110,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_24,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,99,99,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_25,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,93,93,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_26,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,142,142,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_27,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,438,438,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_29,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,201,201,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_30,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,163,163,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_31,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,274,274,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_33,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,121,121,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_36,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,273,273,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_38,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,59,59,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_40,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,406,406,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_41,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,69,69,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_42,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,51,51,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_47,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,120,120,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_48,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,223,223,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_5,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,86,86,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_50,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,72,72,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_51,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,323,323,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_53,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,127,127,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_54,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,101,101,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_56,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,265,265,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_61,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,50,50,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_62,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,155,155,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_64,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,102,102,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_66,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,246,246,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_67,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,118,118,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_68,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,160,160,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_69,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,62,62,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_7,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,328,328,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_72,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,94,94,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_73,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,123,123,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_74,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,314,314,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_75,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,111,111,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_76_a,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,149,149,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_79,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,110,110,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_84,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,64,64,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_86,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,193,193,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_89,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,134,134,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_90,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,134,134,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_91,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,125,125,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_92,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,141,141,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_93,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,419,419,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_94,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,135,135,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_95,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,58,58,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_96,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,69,69,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_97,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,53,53,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_jq1_ic50_24h_98,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Ground truth,97,97,drug,JQ1,IC50,24.0,treated,h2170_jc,True,NCI-H2170 · JQ1 IC50 24 h
ncih2170_jc_lap_ic50_24h_10,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,103,103,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_101,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,278,278,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_102,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,125,125,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_104,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,151,151,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_106,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,166,166,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_108,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,70,70,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_109,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,99,99,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_11,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,89,89,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_112,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,210,210,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_114,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,50,50,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_115,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,125,125,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_116,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,101,101,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_118,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,63,63,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_119,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,120,120,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_12,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,445,445,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_13,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,192,192,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_15,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,84,84,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_16,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,92,92,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_17,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,54,54,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_18,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,107,107,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_19,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,82,82,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_2,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,110,110,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_20,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,177,177,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_21,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,242,242,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_22,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,177,177,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_24,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,97,97,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_25,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,107,107,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_27,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,65,65,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_29f,train,NCI-H2170,ncih2170_jc_lap_ic50_24h_29f,Ground truth,101,101,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_3,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,108,108,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_31,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,132,132,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_32,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,54,54,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_33,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,185,185,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_34,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,123,123,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_35,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,135,135,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_36,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,36,36,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_37,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,147,147,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_39,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,122,122,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_40,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,173,173,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_41,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,185,185,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_45,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,145,145,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_46,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,151,151,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_47,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,175,175,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_48,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,97,97,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_49,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,40,40,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_4_s,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,41,41,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_52,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,150,150,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_54,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,75,75,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_55,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,55,55,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_56,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,70,70,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_57,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,202,202,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_58,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,390,390,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_61,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,165,165,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_64,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,195,195,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_65,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,318,318,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_66,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,102,102,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_67,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,303,303,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_7,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,152,152,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_71,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,236,236,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_74,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,152,152,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_75,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,177,177,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_76,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,258,258,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_79,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,110,110,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_8,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,68,68,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_82,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,233,233,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_83,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,111,111,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_84,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,161,161,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_88,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,239,239,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_90,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,283,283,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_91,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,123,123,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_93,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,259,259,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_96,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,261,261,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_lap_ic50_24h_99,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Ground truth,89,89,drug,lapatinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · lapatinib IC50 24 h
ncih2170_jc_ner_ic50_24h_1,test,NCI-H2170,ncih2170_jc_ner_ic50_24h,Ground truth,61,61,drug,neratinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · neratinib IC50 24 h
ncih2170_jc_ner_ic50_24h_2,val,NCI-H2170,ncih2170_jc_ner_ic50_24h,Ground truth,314,314,drug,neratinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · neratinib IC50 24 h
ncih2170_jc_ner_ic50_24h_21,train,NCI-H2170,ncih2170_jc_ner_ic50_24h,Ground truth,475,475,drug,neratinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · neratinib IC50 24 h
ncih2170_jc_ner_ic50_24h_28,train,NCI-H2170,ncih2170_jc_ner_ic50_24h,Ground truth,62,62,drug,neratinib,IC50,24.0,treated,h2170_jc,False,NCI-H2170 · neratinib IC50 24 h
