uid,split,cell_line,cond,model,gt_count,pred_count
ncih2170_facs_fish_0723_low_her2_62,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),53,55
ncih2170_facs_fish_0723_low_her2_68,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),32,85
ncih2170_facs_fish_0723_low_her2_70,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),115,81
ncih2170_facs_fish_0723_low_her2_75,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),43,35
ncih2170_facs_fish_0723_low_her2_77,val,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),48,43
ncih2170_facs_fish_0723_low_her2_83,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),78,53
ncih2170_facs_fish_0723_low_her2_86,val,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),110,92
ncih2170_facs_fish_0723_low_her2_87,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),64,97
ncih2170_facs_fish_0723_low_her2_88,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),46,58
ncih2170_facs_fish_0723_low_her2_89,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),79,114
ncih2170_facs_fish_0723_low_her2_90,val,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),106,87
ncih2170_facs_fish_0723_low_her2_92,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),130,109
ncih2170_facs_fish_0723_low_her2_93,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),39,44
ncih2170_facs_fish_0723_low_her2_94,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),93,64
ncih2170_facs_fish_0723_low_her2_98,train,NCI-H2170,ncih2170_facs_fish_0723_low_her2,Classic (after opt),121,89
ncih2170_facs_fish_0723_pre_sort_ctrl_1,train,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),94,77
ncih2170_facs_fish_0723_pre_sort_ctrl_12,train,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),173,155
ncih2170_facs_fish_0723_pre_sort_ctrl_14,train,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),179,115
ncih2170_facs_fish_0723_pre_sort_ctrl_15,val,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),201,152
ncih2170_facs_fish_0723_pre_sort_ctrl_16,train,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),85,83
ncih2170_facs_fish_0723_pre_sort_ctrl_17,train,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),513,427
ncih2170_facs_fish_0723_pre_sort_ctrl_18,train,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),255,175
ncih2170_facs_fish_0723_pre_sort_ctrl_19,train,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),123,94
ncih2170_facs_fish_0723_pre_sort_ctrl_2,train,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),520,346
ncih2170_facs_fish_0723_pre_sort_ctrl_21,train,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),250,203
ncih2170_facs_fish_0723_pre_sort_ctrl_24,train,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),64,78
ncih2170_facs_fish_0723_pre_sort_ctrl_29,test,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),225,188
ncih2170_facs_fish_0723_pre_sort_ctrl_31,val,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),145,89
ncih2170_facs_fish_0723_pre_sort_ctrl_6,val,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),192,133
ncih2170_facs_fish_0723_pre_sort_ctrl_7,val,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),81,73
ncih2170_facs_fish_0723_pre_sort_ctrl_8,train,NCI-H2170,ncih2170_facs_fish_0723_pre_sort_ctrl,Classic (after opt),193,139
ncih2170_facs_fish_0723_sorted_ctrl_100,val,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),143,128
ncih2170_facs_fish_0723_sorted_ctrl_11,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),34,24
ncih2170_facs_fish_0723_sorted_ctrl_18,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),292,303
ncih2170_facs_fish_0723_sorted_ctrl_21,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),407,264
ncih2170_facs_fish_0723_sorted_ctrl_22,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),88,62
ncih2170_facs_fish_0723_sorted_ctrl_25,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),138,122
ncih2170_facs_fish_0723_sorted_ctrl_31,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),78,63
ncih2170_facs_fish_0723_sorted_ctrl_32,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),288,204
ncih2170_facs_fish_0723_sorted_ctrl_33,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),168,108
ncih2170_facs_fish_0723_sorted_ctrl_36,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),67,54
ncih2170_facs_fish_0723_sorted_ctrl_37,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),239,198
ncih2170_facs_fish_0723_sorted_ctrl_4,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),536,392
ncih2170_facs_fish_0723_sorted_ctrl_40,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),65,76
ncih2170_facs_fish_0723_sorted_ctrl_41,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),292,247
ncih2170_facs_fish_0723_sorted_ctrl_43,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),98,80
ncih2170_facs_fish_0723_sorted_ctrl_45,test,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),472,246
ncih2170_facs_fish_0723_sorted_ctrl_46,test,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),178,123
ncih2170_facs_fish_0723_sorted_ctrl_48,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),274,221
ncih2170_facs_fish_0723_sorted_ctrl_49,test,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),365,290
ncih2170_facs_fish_0723_sorted_ctrl_51,val,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),302,163
ncih2170_facs_fish_0723_sorted_ctrl_52,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),226,238
ncih2170_facs_fish_0723_sorted_ctrl_54,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),116,76
ncih2170_facs_fish_0723_sorted_ctrl_55,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),262,168
ncih2170_facs_fish_0723_sorted_ctrl_57,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),284,245
ncih2170_facs_fish_0723_sorted_ctrl_58,val,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),24,20
ncih2170_facs_fish_0723_sorted_ctrl_59,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),277,224
ncih2170_facs_fish_0723_sorted_ctrl_60,test,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),187,128
ncih2170_facs_fish_0723_sorted_ctrl_63,val,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),214,183
ncih2170_facs_fish_0723_sorted_ctrl_64,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),333,254
ncih2170_facs_fish_0723_sorted_ctrl_65,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),139,140
ncih2170_facs_fish_0723_sorted_ctrl_66,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),58,45
ncih2170_facs_fish_0723_sorted_ctrl_68,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),266,195
ncih2170_facs_fish_0723_sorted_ctrl_72,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),259,155
ncih2170_facs_fish_0723_sorted_ctrl_74,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),73,63
ncih2170_facs_fish_0723_sorted_ctrl_75,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),205,156
ncih2170_facs_fish_0723_sorted_ctrl_76,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),291,194
ncih2170_facs_fish_0723_sorted_ctrl_77,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),199,118
ncih2170_facs_fish_0723_sorted_ctrl_79,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),27,51
ncih2170_facs_fish_0723_sorted_ctrl_80,val,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),296,324
ncih2170_facs_fish_0723_sorted_ctrl_85,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),249,128
ncih2170_facs_fish_0723_sorted_ctrl_87,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),190,119
ncih2170_facs_fish_0723_sorted_ctrl_9,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),87,75
ncih2170_facs_fish_0723_sorted_ctrl_91,val,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),213,141
ncih2170_facs_fish_0723_sorted_ctrl_96,val,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),220,125
ncih2170_facs_fish_0723_sorted_ctrl_99,train,NCI-H2170,ncih2170_facs_fish_0723_sorted_ctrl,Classic (after opt),203,120
ncih2170_jc_jq1_ic50_24h_1,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),83,77
ncih2170_jc_jq1_ic50_24h_100,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),38,57
ncih2170_jc_jq1_ic50_24h_101,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),99,71
ncih2170_jc_jq1_ic50_24h_104,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),74,70
ncih2170_jc_jq1_ic50_24h_106,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),239,194
ncih2170_jc_jq1_ic50_24h_108,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),211,236
ncih2170_jc_jq1_ic50_24h_111,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),128,103
ncih2170_jc_jq1_ic50_24h_112,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),308,235
ncih2170_jc_jq1_ic50_24h_113,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),200,131
ncih2170_jc_jq1_ic50_24h_114,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),250,177
ncih2170_jc_jq1_ic50_24h_115,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),180,127
ncih2170_jc_jq1_ic50_24h_117,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),135,115
ncih2170_jc_jq1_ic50_24h_118,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),105,89
ncih2170_jc_jq1_ic50_24h_119,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),177,140
ncih2170_jc_jq1_ic50_24h_120,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),143,97
ncih2170_jc_jq1_ic50_24h_17,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),35,113
ncih2170_jc_jq1_ic50_24h_2,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),783,487
ncih2170_jc_jq1_ic50_24h_21,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),180,148
ncih2170_jc_jq1_ic50_24h_23,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),110,255
ncih2170_jc_jq1_ic50_24h_24,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),99,67
ncih2170_jc_jq1_ic50_24h_25,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),93,76
ncih2170_jc_jq1_ic50_24h_26,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),142,186
ncih2170_jc_jq1_ic50_24h_27,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),438,336
ncih2170_jc_jq1_ic50_24h_29,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),201,153
ncih2170_jc_jq1_ic50_24h_30,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),163,169
ncih2170_jc_jq1_ic50_24h_31,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),274,195
ncih2170_jc_jq1_ic50_24h_33,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),121,121
ncih2170_jc_jq1_ic50_24h_36,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),273,198
ncih2170_jc_jq1_ic50_24h_38,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),59,103
ncih2170_jc_jq1_ic50_24h_40,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),406,317
ncih2170_jc_jq1_ic50_24h_41,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),69,247
ncih2170_jc_jq1_ic50_24h_42,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),51,65
ncih2170_jc_jq1_ic50_24h_47,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),120,114
ncih2170_jc_jq1_ic50_24h_48,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),223,228
ncih2170_jc_jq1_ic50_24h_5,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),86,72
ncih2170_jc_jq1_ic50_24h_50,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),72,93
ncih2170_jc_jq1_ic50_24h_51,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),323,315
ncih2170_jc_jq1_ic50_24h_53,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),127,116
ncih2170_jc_jq1_ic50_24h_54,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),101,71
ncih2170_jc_jq1_ic50_24h_56,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),265,181
ncih2170_jc_jq1_ic50_24h_61,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),50,41
ncih2170_jc_jq1_ic50_24h_62,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),155,157
ncih2170_jc_jq1_ic50_24h_64,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),102,108
ncih2170_jc_jq1_ic50_24h_66,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),246,203
ncih2170_jc_jq1_ic50_24h_67,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),118,169
ncih2170_jc_jq1_ic50_24h_68,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),160,135
ncih2170_jc_jq1_ic50_24h_69,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),62,56
ncih2170_jc_jq1_ic50_24h_7,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),328,245
ncih2170_jc_jq1_ic50_24h_72,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),94,102
ncih2170_jc_jq1_ic50_24h_73,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),123,113
ncih2170_jc_jq1_ic50_24h_74,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),314,251
ncih2170_jc_jq1_ic50_24h_75,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),111,122
ncih2170_jc_jq1_ic50_24h_76_a,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),149,101
ncih2170_jc_jq1_ic50_24h_79,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),110,83
ncih2170_jc_jq1_ic50_24h_84,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),64,69
ncih2170_jc_jq1_ic50_24h_86,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),193,122
ncih2170_jc_jq1_ic50_24h_89,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),134,116
ncih2170_jc_jq1_ic50_24h_90,val,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),134,75
ncih2170_jc_jq1_ic50_24h_91,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),125,97
ncih2170_jc_jq1_ic50_24h_92,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),141,105
ncih2170_jc_jq1_ic50_24h_93,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),419,241
ncih2170_jc_jq1_ic50_24h_94,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),135,122
ncih2170_jc_jq1_ic50_24h_95,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),58,74
ncih2170_jc_jq1_ic50_24h_96,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),69,73
ncih2170_jc_jq1_ic50_24h_97,train,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),53,45
ncih2170_jc_jq1_ic50_24h_98,test,NCI-H2170,ncih2170_jc_jq1_ic50_24h,Classic (after opt),97,74
ncih2170_jc_lap_ic50_24h_10,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),103,152
ncih2170_jc_lap_ic50_24h_101,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),278,183
ncih2170_jc_lap_ic50_24h_102,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),125,82
ncih2170_jc_lap_ic50_24h_104,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),151,143
ncih2170_jc_lap_ic50_24h_106,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),166,112
ncih2170_jc_lap_ic50_24h_108,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),70,74
ncih2170_jc_lap_ic50_24h_109,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),99,133
ncih2170_jc_lap_ic50_24h_11,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),89,76
ncih2170_jc_lap_ic50_24h_112,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),210,141
ncih2170_jc_lap_ic50_24h_114,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),50,111
ncih2170_jc_lap_ic50_24h_115,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),125,89
ncih2170_jc_lap_ic50_24h_116,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),101,76
ncih2170_jc_lap_ic50_24h_118,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),63,58
ncih2170_jc_lap_ic50_24h_119,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),120,96
ncih2170_jc_lap_ic50_24h_12,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),445,391
ncih2170_jc_lap_ic50_24h_13,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),192,128
ncih2170_jc_lap_ic50_24h_15,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),84,101
ncih2170_jc_lap_ic50_24h_16,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),92,69
ncih2170_jc_lap_ic50_24h_17,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),54,68
ncih2170_jc_lap_ic50_24h_18,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),107,133
ncih2170_jc_lap_ic50_24h_19,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),82,86
ncih2170_jc_lap_ic50_24h_2,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),110,88
ncih2170_jc_lap_ic50_24h_20,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),177,123
ncih2170_jc_lap_ic50_24h_21,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),242,170
ncih2170_jc_lap_ic50_24h_22,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),177,120
ncih2170_jc_lap_ic50_24h_24,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),97,71
ncih2170_jc_lap_ic50_24h_25,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),107,97
ncih2170_jc_lap_ic50_24h_27,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),65,57
ncih2170_jc_lap_ic50_24h_29f,train,NCI-H2170,ncih2170_jc_lap_ic50_24h_29f,Classic (after opt),101,82
ncih2170_jc_lap_ic50_24h_3,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),108,81
ncih2170_jc_lap_ic50_24h_31,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),132,97
ncih2170_jc_lap_ic50_24h_32,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),54,56
ncih2170_jc_lap_ic50_24h_33,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),185,111
ncih2170_jc_lap_ic50_24h_34,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),123,114
ncih2170_jc_lap_ic50_24h_35,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),135,114
ncih2170_jc_lap_ic50_24h_36,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),36,72
ncih2170_jc_lap_ic50_24h_37,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),147,111
ncih2170_jc_lap_ic50_24h_39,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),122,260
ncih2170_jc_lap_ic50_24h_40,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),173,128
ncih2170_jc_lap_ic50_24h_41,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),185,119
ncih2170_jc_lap_ic50_24h_45,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),145,79
ncih2170_jc_lap_ic50_24h_46,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),151,89
ncih2170_jc_lap_ic50_24h_47,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),175,94
ncih2170_jc_lap_ic50_24h_48,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),97,82
ncih2170_jc_lap_ic50_24h_49,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),40,34
ncih2170_jc_lap_ic50_24h_4_s,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),41,66
ncih2170_jc_lap_ic50_24h_52,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),150,86
ncih2170_jc_lap_ic50_24h_54,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),75,50
ncih2170_jc_lap_ic50_24h_55,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),55,128
ncih2170_jc_lap_ic50_24h_56,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),70,71
ncih2170_jc_lap_ic50_24h_57,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),202,158
ncih2170_jc_lap_ic50_24h_58,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),390,195
ncih2170_jc_lap_ic50_24h_61,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),165,126
ncih2170_jc_lap_ic50_24h_64,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),195,110
ncih2170_jc_lap_ic50_24h_65,test,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),318,227
ncih2170_jc_lap_ic50_24h_66,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),102,77
ncih2170_jc_lap_ic50_24h_67,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),303,172
ncih2170_jc_lap_ic50_24h_7,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),152,121
ncih2170_jc_lap_ic50_24h_71,val,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),236,158
ncih2170_jc_lap_ic50_24h_74,train,NCI-H2170,ncih2170_jc_lap_ic50_24h,Classic (after opt),152,97
