Files	Data Type	Cell Line	Condition	Subset	Split	ecDNA Count
images/rgb/ncih2170_jc_lap_ic50_24h_40.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	173
images/rgb/ncih2170_jc_lap_ic50_24h_41.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	185
images/rgb/ncih2170_jc_lap_ic50_24h_42.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		500
images/rgb/ncih2170_jc_lap_ic50_24h_43_a.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		119
images/rgb/ncih2170_jc_lap_ic50_24h_43_b.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		211
images/rgb/ncih2170_jc_lap_ic50_24h_44.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		171
images/rgb/ncih2170_jc_lap_ic50_24h_45.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	145
images/rgb/ncih2170_jc_lap_ic50_24h_46.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	test	151
images/rgb/ncih2170_jc_lap_ic50_24h_47.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	test	175
images/rgb/ncih2170_jc_lap_ic50_24h_48.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	97
images/rgb/ncih2170_jc_lap_ic50_24h_49.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	40
images/rgb/ncih2170_jc_lap_ic50_24h_4_s.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	41
images/rgb/ncih2170_jc_lap_ic50_24h_5.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		29
images/rgb/ncih2170_jc_lap_ic50_24h_50.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		176
images/rgb/ncih2170_jc_lap_ic50_24h_51_a.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		92
images/rgb/ncih2170_jc_lap_ic50_24h_51_b.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		163
images/rgb/ncih2170_jc_lap_ic50_24h_52.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	150
images/rgb/ncih2170_jc_lap_ic50_24h_53.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		91
images/rgb/ncih2170_jc_lap_ic50_24h_54.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	75
images/rgb/ncih2170_jc_lap_ic50_24h_55.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	test	55
images/rgb/ncih2170_jc_lap_ic50_24h_56.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	70
images/rgb/ncih2170_jc_lap_ic50_24h_57.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	202
images/rgb/ncih2170_jc_lap_ic50_24h_58.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	390
images/rgb/ncih2170_jc_lap_ic50_24h_59.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		518
images/rgb/ncih2170_jc_lap_ic50_24h_6.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		190
images/rgb/ncih2170_jc_lap_ic50_24h_60.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		104
images/rgb/ncih2170_jc_lap_ic50_24h_61.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	165
images/rgb/ncih2170_jc_lap_ic50_24h_62.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		174
images/rgb/ncih2170_jc_lap_ic50_24h_63.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		212
images/rgb/ncih2170_jc_lap_ic50_24h_64.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	195
images/rgb/ncih2170_jc_lap_ic50_24h_65.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	test	318
images/rgb/ncih2170_jc_lap_ic50_24h_66.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	102
images/rgb/ncih2170_jc_lap_ic50_24h_67.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	303
images/rgb/ncih2170_jc_lap_ic50_24h_68.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		227
images/rgb/ncih2170_jc_lap_ic50_24h_69.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		285
images/rgb/ncih2170_jc_lap_ic50_24h_7.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	152
images/rgb/ncih2170_jc_lap_ic50_24h_70.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		200
images/rgb/ncih2170_jc_lap_ic50_24h_71.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	236
images/rgb/ncih2170_jc_lap_ic50_24h_72.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		291
images/rgb/ncih2170_jc_lap_ic50_24h_73.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		104
images/rgb/ncih2170_jc_lap_ic50_24h_74.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	152
images/rgb/ncih2170_jc_lap_ic50_24h_75.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	177
images/rgb/ncih2170_jc_lap_ic50_24h_76.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	258
images/rgb/ncih2170_jc_lap_ic50_24h_77.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		133
images/rgb/ncih2170_jc_lap_ic50_24h_78.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		266
images/rgb/ncih2170_jc_lap_ic50_24h_79.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	110
images/rgb/ncih2170_jc_lap_ic50_24h_8.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	68
images/rgb/ncih2170_jc_lap_ic50_24h_80.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		149
images/rgb/ncih2170_jc_lap_ic50_24h_81.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		238
images/rgb/ncih2170_jc_lap_ic50_24h_82.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	233
images/rgb/ncih2170_jc_lap_ic50_24h_83.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	111
images/rgb/ncih2170_jc_lap_ic50_24h_84.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	161
images/rgb/ncih2170_jc_lap_ic50_24h_85.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		122
images/rgb/ncih2170_jc_lap_ic50_24h_86.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		121
images/rgb/ncih2170_jc_lap_ic50_24h_87.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		261
images/rgb/ncih2170_jc_lap_ic50_24h_88.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	239
images/rgb/ncih2170_jc_lap_ic50_24h_89.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		223
images/rgb/ncih2170_jc_lap_ic50_24h_90.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	283
images/rgb/ncih2170_jc_lap_ic50_24h_91.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	val	123
images/rgb/ncih2170_jc_lap_ic50_24h_92.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		352
images/rgb/ncih2170_jc_lap_ic50_24h_93.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	259
images/rgb/ncih2170_jc_lap_ic50_24h_94.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		262
images/rgb/ncih2170_jc_lap_ic50_24h_95.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		164
images/rgb/ncih2170_jc_lap_ic50_24h_96.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	261
images/rgb/ncih2170_jc_lap_ic50_24h_97.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		96
images/rgb/ncih2170_jc_lap_ic50_24h_98.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	extension		318
images/rgb/ncih2170_jc_lap_ic50_24h_99.tif	RGB FISH image	NCI-H2170	jc_lap_ic50_24h	benchmark	train	89
images/rgb/ncih2170_jc_ner_ic50_24h_1.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	test	61
images/rgb/ncih2170_jc_ner_ic50_24h_10.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		184
images/rgb/ncih2170_jc_ner_ic50_24h_100.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		203
images/rgb/ncih2170_jc_ner_ic50_24h_102.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		145
images/rgb/ncih2170_jc_ner_ic50_24h_103.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		126
images/rgb/ncih2170_jc_ner_ic50_24h_104.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		148
images/rgb/ncih2170_jc_ner_ic50_24h_105.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		45
images/rgb/ncih2170_jc_ner_ic50_24h_11.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		138
images/rgb/ncih2170_jc_ner_ic50_24h_12.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		74
images/rgb/ncih2170_jc_ner_ic50_24h_13.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		101
images/rgb/ncih2170_jc_ner_ic50_24h_14.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		65
images/rgb/ncih2170_jc_ner_ic50_24h_15.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		106
images/rgb/ncih2170_jc_ner_ic50_24h_16.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		193
images/rgb/ncih2170_jc_ner_ic50_24h_17.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		480
images/rgb/ncih2170_jc_ner_ic50_24h_18.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		67
images/rgb/ncih2170_jc_ner_ic50_24h_19.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		217
images/rgb/ncih2170_jc_ner_ic50_24h_2.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	val	314
images/rgb/ncih2170_jc_ner_ic50_24h_21.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	475
images/rgb/ncih2170_jc_ner_ic50_24h_22.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		130
images/rgb/ncih2170_jc_ner_ic50_24h_23.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		216
images/rgb/ncih2170_jc_ner_ic50_24h_24.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		241
images/rgb/ncih2170_jc_ner_ic50_24h_25.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		212
images/rgb/ncih2170_jc_ner_ic50_24h_26.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		108
images/rgb/ncih2170_jc_ner_ic50_24h_27.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		74
images/rgb/ncih2170_jc_ner_ic50_24h_28.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	62
images/rgb/ncih2170_jc_ner_ic50_24h_29.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		86
images/rgb/ncih2170_jc_ner_ic50_24h_3.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	574
images/rgb/ncih2170_jc_ner_ic50_24h_30.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		208
images/rgb/ncih2170_jc_ner_ic50_24h_31.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		184
images/rgb/ncih2170_jc_ner_ic50_24h_32.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		19
images/rgb/ncih2170_jc_ner_ic50_24h_33.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		77
images/rgb/ncih2170_jc_ner_ic50_24h_34.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		114
images/rgb/ncih2170_jc_ner_ic50_24h_35.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		87
images/rgb/ncih2170_jc_ner_ic50_24h_37.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		160
images/rgb/ncih2170_jc_ner_ic50_24h_38.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		112
images/rgb/ncih2170_jc_ner_ic50_24h_39.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		106
images/rgb/ncih2170_jc_ner_ic50_24h_4.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		76
images/rgb/ncih2170_jc_ner_ic50_24h_40.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		75
images/rgb/ncih2170_jc_ner_ic50_24h_41.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		104
images/rgb/ncih2170_jc_ner_ic50_24h_42.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		121
images/rgb/ncih2170_jc_ner_ic50_24h_43.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		71
images/rgb/ncih2170_jc_ner_ic50_24h_44.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		130
images/rgb/ncih2170_jc_ner_ic50_24h_45.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		132
images/rgb/ncih2170_jc_ner_ic50_24h_46.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		227
images/rgb/ncih2170_jc_ner_ic50_24h_47.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	212
images/rgb/ncih2170_jc_ner_ic50_24h_48.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		253
images/rgb/ncih2170_jc_ner_ic50_24h_5.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		247
images/rgb/ncih2170_jc_ner_ic50_24h_50.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	test	105
images/rgb/ncih2170_jc_ner_ic50_24h_51.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	166
images/rgb/ncih2170_jc_ner_ic50_24h_52.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		128
images/rgb/ncih2170_jc_ner_ic50_24h_53.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	182
images/rgb/ncih2170_jc_ner_ic50_24h_54.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	test	86
images/rgb/ncih2170_jc_ner_ic50_24h_55.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		154
images/rgb/ncih2170_jc_ner_ic50_24h_56.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		41
images/rgb/ncih2170_jc_ner_ic50_24h_57.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		220
images/rgb/ncih2170_jc_ner_ic50_24h_58.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		40
images/rgb/ncih2170_jc_ner_ic50_24h_59.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		129
images/rgb/ncih2170_jc_ner_ic50_24h_6.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	109
images/rgb/ncih2170_jc_ner_ic50_24h_60.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		222
images/rgb/ncih2170_jc_ner_ic50_24h_61.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		376
images/rgb/ncih2170_jc_ner_ic50_24h_62.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		289
images/rgb/ncih2170_jc_ner_ic50_24h_63.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		239
images/rgb/ncih2170_jc_ner_ic50_24h_65.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		212
images/rgb/ncih2170_jc_ner_ic50_24h_66.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		150
images/rgb/ncih2170_jc_ner_ic50_24h_67.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		123
images/rgb/ncih2170_jc_ner_ic50_24h_68.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		132
images/rgb/ncih2170_jc_ner_ic50_24h_69.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		149
images/rgb/ncih2170_jc_ner_ic50_24h_7.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	137
images/rgb/ncih2170_jc_ner_ic50_24h_70.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		52
images/rgb/ncih2170_jc_ner_ic50_24h_71.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		190
images/rgb/ncih2170_jc_ner_ic50_24h_72.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	143
images/rgb/ncih2170_jc_ner_ic50_24h_73.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	78
images/rgb/ncih2170_jc_ner_ic50_24h_74.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		99
images/rgb/ncih2170_jc_ner_ic50_24h_75.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		265
images/rgb/ncih2170_jc_ner_ic50_24h_76.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		128
images/rgb/ncih2170_jc_ner_ic50_24h_77.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		30
images/rgb/ncih2170_jc_ner_ic50_24h_78.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		175
images/rgb/ncih2170_jc_ner_ic50_24h_79.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		81
images/rgb/ncih2170_jc_ner_ic50_24h_8.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		107
images/rgb/ncih2170_jc_ner_ic50_24h_80.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	129
images/rgb/ncih2170_jc_ner_ic50_24h_81.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		74
images/rgb/ncih2170_jc_ner_ic50_24h_82.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		314
images/rgb/ncih2170_jc_ner_ic50_24h_83.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		632
images/rgb/ncih2170_jc_ner_ic50_24h_84.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		341
images/rgb/ncih2170_jc_ner_ic50_24h_85.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		95
images/rgb/ncih2170_jc_ner_ic50_24h_86.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		94
images/rgb/ncih2170_jc_ner_ic50_24h_87.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		96
images/rgb/ncih2170_jc_ner_ic50_24h_88.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		383
images/rgb/ncih2170_jc_ner_ic50_24h_89.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		190
images/rgb/ncih2170_jc_ner_ic50_24h_9.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	benchmark	train	168
images/rgb/ncih2170_jc_ner_ic50_24h_90.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		212
images/rgb/ncih2170_jc_ner_ic50_24h_91.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		57
images/rgb/ncih2170_jc_ner_ic50_24h_92_a.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		88
images/rgb/ncih2170_jc_ner_ic50_24h_92_b.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		76
images/rgb/ncih2170_jc_ner_ic50_24h_93.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		179
images/rgb/ncih2170_jc_ner_ic50_24h_94.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		115
images/rgb/ncih2170_jc_ner_ic50_24h_95.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		96
images/rgb/ncih2170_jc_ner_ic50_24h_96.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		265
images/rgb/ncih2170_jc_ner_ic50_24h_97_a.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		57
images/rgb/ncih2170_jc_ner_ic50_24h_97_b.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		123
images/rgb/ncih2170_jc_ner_ic50_24h_98.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		189
images/rgb/ncih2170_jc_ner_ic50_24h_99.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_24h	extension		136
images/rgb/ncih2170_jc_ner_ic50_72h_10.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		665
images/rgb/ncih2170_jc_ner_ic50_72h_101.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		255
images/rgb/ncih2170_jc_ner_ic50_72h_103.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		179
images/rgb/ncih2170_jc_ner_ic50_72h_104.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		937
images/rgb/ncih2170_jc_ner_ic50_72h_105.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		420
images/rgb/ncih2170_jc_ner_ic50_72h_106.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		242
images/rgb/ncih2170_jc_ner_ic50_72h_107.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		186
images/rgb/ncih2170_jc_ner_ic50_72h_108.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		370
images/rgb/ncih2170_jc_ner_ic50_72h_109.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		308
images/rgb/ncih2170_jc_ner_ic50_72h_11.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		371
images/rgb/ncih2170_jc_ner_ic50_72h_110.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		424
images/rgb/ncih2170_jc_ner_ic50_72h_111.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		260
images/rgb/ncih2170_jc_ner_ic50_72h_112.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		352
images/rgb/ncih2170_jc_ner_ic50_72h_113_a.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		224
images/rgb/ncih2170_jc_ner_ic50_72h_113_b.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		76
images/rgb/ncih2170_jc_ner_ic50_72h_114.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		323
images/rgb/ncih2170_jc_ner_ic50_72h_115.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		320
images/rgb/ncih2170_jc_ner_ic50_72h_116.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		192
images/rgb/ncih2170_jc_ner_ic50_72h_117.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		408
images/rgb/ncih2170_jc_ner_ic50_72h_118.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		598
images/rgb/ncih2170_jc_ner_ic50_72h_119.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		151
images/rgb/ncih2170_jc_ner_ic50_72h_12.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		508
images/rgb/ncih2170_jc_ner_ic50_72h_120.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		137
images/rgb/ncih2170_jc_ner_ic50_72h_13.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		460
images/rgb/ncih2170_jc_ner_ic50_72h_14.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		444
images/rgb/ncih2170_jc_ner_ic50_72h_15.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		220
images/rgb/ncih2170_jc_ner_ic50_72h_16.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		383
images/rgb/ncih2170_jc_ner_ic50_72h_17.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		115
images/rgb/ncih2170_jc_ner_ic50_72h_18.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		176
images/rgb/ncih2170_jc_ner_ic50_72h_19.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		157
images/rgb/ncih2170_jc_ner_ic50_72h_1_a.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		226
images/rgb/ncih2170_jc_ner_ic50_72h_1_b.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		189
images/rgb/ncih2170_jc_ner_ic50_72h_20.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		274
images/rgb/ncih2170_jc_ner_ic50_72h_22.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		364
images/rgb/ncih2170_jc_ner_ic50_72h_23.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		98
images/rgb/ncih2170_jc_ner_ic50_72h_24.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		418
images/rgb/ncih2170_jc_ner_ic50_72h_25.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		163
images/rgb/ncih2170_jc_ner_ic50_72h_26.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		147
images/rgb/ncih2170_jc_ner_ic50_72h_28.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		137
images/rgb/ncih2170_jc_ner_ic50_72h_29.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		98
images/rgb/ncih2170_jc_ner_ic50_72h_2_micro.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		409
images/rgb/ncih2170_jc_ner_ic50_72h_3.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		577
images/rgb/ncih2170_jc_ner_ic50_72h_30.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		185
images/rgb/ncih2170_jc_ner_ic50_72h_31.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	extension		145
images/rgb/ncih2170_jc_ner_ic50_72h_32.tif	RGB FISH image	NCI-H2170	jc_ner_ic50_72h	benchmark	val	158
