model,split,cell_line_display,density_bin,gt_count,pred_count,abs_error,signed_error,gt_count_plot,pred_count_plot,unique_id
ecCount (peaks),val,SNU16,150-299,174,211,37,37,175,212,6344
ecCount (peaks),test,NCI-H2170,150-299,175,173,2,-2,176,174,6345
ecCount (peaks),train,NCI-H2170,150-299,175,236,61,61,176,237,6346
ecCount (peaks),test,NCI-H2170,150-299,175,141,34,-34,176,142,6347
ecCount (peaks),train,NCI-H2170,150-299,176,161,15,-15,177,162,6348
ecCount (peaks),train,NCI-H716,150-299,176,178,2,2,177,179,6349
ecCount (peaks),train,NCI-H2170,150-299,177,160,17,-17,178,161,6350
ecCount (peaks),train,NCI-H2170,150-299,177,170,7,-7,178,171,6351
ecCount (peaks),val,NCI-H2170,150-299,177,185,8,8,178,186,6352
ecCount (peaks),train,NCI-H2170,150-299,177,166,11,-11,178,167,6353
ecCount (peaks),train,NCI-H716,150-299,177,175,2,-2,178,176,6354
ecCount (peaks),test,SNU16,150-299,177,219,42,42,178,220,6355
ecCount (peaks),train,NCI-H2170,150-299,178,209,31,31,179,210,6356
ecCount (peaks),test,NCI-H2170,150-299,178,176,2,-2,179,177,6357
ecCount (peaks),train,NCI-H716,150-299,178,229,51,51,179,230,6358
ecCount (peaks),train,SNU16,150-299,178,166,12,-12,179,167,6359
ecCount (peaks),train,NCI-H2170,150-299,179,204,25,25,180,205,6360
ecCount (peaks),test,NCI-H2170,150-299,179,178,1,-1,180,179,6361
ecCount (peaks),train,NCI-H2170,150-299,179,161,18,-18,180,162,6362
ecCount (peaks),train,NCI-H2170,150-299,179,174,5,-5,180,175,6363
ecCount (peaks),train,NCI-H716,150-299,179,171,8,-8,180,172,6364
ecCount (peaks),train,NCI-H716,150-299,179,172,7,-7,180,173,6365
ecCount (peaks),train,NCI-H2170,150-299,180,177,3,-3,181,178,6366
ecCount (peaks),test,NCI-H2170,150-299,180,186,6,6,181,187,6367
ecCount (peaks),train,NCI-H2170,150-299,180,160,20,-20,181,161,6368
ecCount (peaks),train,NCI-H2170,150-299,180,179,1,-1,181,180,6369
ecCount (peaks),val,NCI-H2170,150-299,181,203,22,22,182,204,6370
ecCount (peaks),train,NCI-H2170,150-299,181,181,0,0,182,182,6371
ecCount (peaks),train,NCI-H2170,150-299,181,178,3,-3,182,179,6372
ecCount (peaks),train,NCI-H2170,150-299,181,186,5,5,182,187,6373
ecCount (peaks),train,NCI-H2170,150-299,181,198,17,17,182,199,6374
ecCount (peaks),train,NCI-H2170,150-299,181,220,39,39,182,221,6375
ecCount (peaks),train,NCI-H716,150-299,181,176,5,-5,182,177,6376
ecCount (peaks),train,SNU16,150-299,181,162,19,-19,182,163,6377
ecCount (peaks),test,NCI-H2170,150-299,182,181,1,-1,183,182,6378
ecCount (peaks),test,NCI-H2170,150-299,182,282,100,100,183,283,6379
ecCount (peaks),train,NCI-H2170,150-299,182,189,7,7,183,190,6380
ecCount (peaks),train,NCI-H716,150-299,182,214,32,32,183,215,6381
ecCount (peaks),val,NCI-H2170,150-299,183,150,33,-33,184,151,6382
ecCount (peaks),train,NCI-H2170,150-299,183,130,53,-53,184,131,6383
ecCount (peaks),test,SNU16,150-299,183,195,12,12,184,196,6384
ecCount (peaks),train,NCI-H2170,150-299,184,182,2,-2,185,183,6385
ecCount (peaks),test,NCI-H2170,150-299,184,225,41,41,185,226,6386
ecCount (peaks),train,NCI-H2170,150-299,184,173,11,-11,185,174,6387
ecCount (peaks),test,NCI-H2170,150-299,184,181,3,-3,185,182,6388
ecCount (peaks),train,NCI-H2170,150-299,184,183,1,-1,185,184,6389
ecCount (peaks),train,NCI-H2170,150-299,185,166,19,-19,186,167,6390
ecCount (peaks),train,NCI-H2170,150-299,185,162,23,-23,186,163,6391
ecCount (peaks),test,NCI-H716,150-299,185,217,32,32,186,218,6392
ecCount (peaks),train,NCI-H2170,150-299,186,192,6,6,187,193,6393
ecCount (peaks),train,NCI-H2170,150-299,186,191,5,5,187,192,6394
ecCount (peaks),test,NCI-H2170,150-299,186,205,19,19,187,206,6395
ecCount (peaks),train,NCI-H2170,150-299,186,180,6,-6,187,181,6396
ecCount (peaks),train,NCI-H2170,150-299,187,203,16,16,188,204,6397
ecCount (peaks),test,NCI-H2170,150-299,187,181,6,-6,188,182,6398
ecCount (peaks),val,NCI-H2170,150-299,188,208,20,20,189,209,6399
ecCount (peaks),train,NCI-H2170,150-299,188,215,27,27,189,216,6400
ecCount (peaks),train,NCI-H2170,150-299,189,111,78,-78,190,112,6401
ecCount (peaks),test,NCI-H2170,150-299,189,197,8,8,190,198,6402
ecCount (peaks),val,SNU16,150-299,189,178,11,-11,190,179,6403
ecCount (peaks),train,NCI-H2170,150-299,190,172,18,-18,191,173,6404
ecCount (peaks),train,NCI-H2170,150-299,190,189,1,-1,191,190,6405
ecCount (peaks),train,SNU16,150-299,190,193,3,3,191,194,6406
ecCount (peaks),train,NCI-H2170,150-299,191,206,15,15,192,207,6407
ecCount (peaks),train,NCI-H2170,150-299,191,143,48,-48,192,144,6408
ecCount (peaks),val,NCI-H2170,150-299,191,193,2,2,192,194,6409
ecCount (peaks),test,NCI-H2170,150-299,191,201,10,10,192,202,6410
ecCount (peaks),train,NCI-H2170,150-299,191,196,5,5,192,197,6411
ecCount (peaks),train,NCI-H716,150-299,191,208,17,17,192,209,6412
ecCount (peaks),test,SNU16,150-299,191,173,18,-18,192,174,6413
ecCount (peaks),test,NCI-H2170,150-299,192,197,5,5,193,198,6414
ecCount (peaks),val,NCI-H2170,150-299,192,180,12,-12,193,181,6415
ecCount (peaks),val,NCI-H2170,150-299,192,185,7,-7,193,186,6416
ecCount (peaks),train,NCI-H2170,150-299,193,175,18,-18,194,176,6417
ecCount (peaks),test,NCI-H2170,150-299,193,185,8,-8,194,186,6418
ecCount (peaks),test,SNU16,150-299,193,204,11,11,194,205,6419
ecCount (peaks),train,NCI-H2170,150-299,194,198,4,4,195,199,6420
ecCount (peaks),train,NCI-H2170,150-299,194,165,29,-29,195,166,6421
ecCount (peaks),train,NCI-H716,150-299,194,217,23,23,195,218,6422
ecCount (peaks),val,NCI-H2170,150-299,195,175,20,-20,196,176,6423
ecCount (peaks),train,NCI-H716,150-299,195,219,24,24,196,220,6424
ecCount (peaks),train,NCI-H2170,150-299,196,141,55,-55,197,142,6425
ecCount (peaks),val,NCI-H2170,150-299,196,189,7,-7,197,190,6426
ecCount (peaks),train,NCI-H2170,150-299,197,194,3,-3,198,195,6427
ecCount (peaks),train,NCI-H2170,150-299,197,208,11,11,198,209,6428
ecCount (peaks),train,NCI-H2170,150-299,197,201,4,4,198,202,6429
ecCount (peaks),train,NCI-H2170,150-299,199,204,5,5,200,205,6430
ecCount (peaks),train,NCI-H2170,150-299,199,165,34,-34,200,166,6431
ecCount (peaks),train,NCI-H2170,150-299,200,177,23,-23,201,178,6432
ecCount (peaks),train,NCI-H2170,150-299,201,229,28,28,202,230,6433
ecCount (peaks),val,NCI-H2170,150-299,201,233,32,32,202,234,6434
ecCount (peaks),val,NCI-H2170,150-299,201,202,1,1,202,203,6435
ecCount (peaks),train,NCI-H2170,150-299,201,184,17,-17,202,185,6436
ecCount (peaks),test,NCI-H2170,150-299,202,185,17,-17,203,186,6437
ecCount (peaks),train,NCI-H2170,150-299,202,169,33,-33,203,170,6438
ecCount (peaks),val,NCI-H716,150-299,202,221,19,19,203,222,6439
ecCount (peaks),val,NCI-H2170,150-299,203,204,1,1,204,205,6440
ecCount (peaks),train,NCI-H2170,150-299,203,185,18,-18,204,186,6441
ecCount (peaks),train,SNU16,150-299,203,204,1,1,204,205,6442
ecCount (peaks),train,NCI-H2170,150-299,204,228,24,24,205,229,6443
ecCount (peaks),train,NCI-H2170,150-299,205,233,28,28,206,234,6444
ecCount (peaks),train,NCI-H2170,150-299,205,202,3,-3,206,203,6445
ecCount (peaks),train,NCI-H2170,150-299,206,159,47,-47,207,160,6446
ecCount (peaks),train,SNU16,150-299,206,191,15,-15,207,192,6447
ecCount (peaks),train,NCI-H2170,150-299,207,201,6,-6,208,202,6448
ecCount (peaks),train,NCI-H2170,150-299,207,207,0,0,208,208,6449
ecCount (peaks),train,NCI-H2170,150-299,207,209,2,2,208,210,6450
ecCount (peaks),val,NCI-H716,150-299,207,226,19,19,208,227,6451
ecCount (peaks),train,SNU16,150-299,207,221,14,14,208,222,6452
ecCount (peaks),train,NCI-H2170,150-299,209,205,4,-4,210,206,6453
ecCount (peaks),train,NCI-H2170,150-299,209,223,14,14,210,224,6454
ecCount (peaks),train,NCI-H2170,150-299,209,209,0,0,210,210,6455
ecCount (peaks),train,SNU16,150-299,209,179,30,-30,210,180,6456
ecCount (peaks),train,NCI-H2170,150-299,210,207,3,-3,211,208,6457
ecCount (peaks),val,NCI-H2170,150-299,210,206,4,-4,211,207,6458
ecCount (peaks),train,NCI-H2170,150-299,210,216,6,6,211,217,6459
ecCount (peaks),train,NCI-H2170,150-299,210,212,2,2,211,213,6460
ecCount (peaks),test,NCI-H716,150-299,210,223,13,13,211,224,6461
ecCount (peaks),train,NCI-H716,150-299,210,223,13,13,211,224,6462
ecCount (peaks),train,NCI-H2170,150-299,211,196,15,-15,212,197,6463
ecCount (peaks),train,NCI-H2170,150-299,211,180,31,-31,212,181,6464
ecCount (peaks),train,NCI-H2170,150-299,211,222,11,11,212,223,6465
ecCount (peaks),train,NCI-H2170,150-299,211,203,8,-8,212,204,6466
ecCount (peaks),val,NCI-H2170,150-299,211,203,8,-8,212,204,6467
ecCount (peaks),train,NCI-H716,150-299,211,232,21,21,212,233,6468
ecCount (peaks),train,NCI-H716,150-299,211,217,6,6,212,218,6469
ecCount (peaks),val,NCI-H2170,150-299,212,220,8,8,213,221,6470
ecCount (peaks),train,NCI-H2170,150-299,212,213,1,1,213,214,6471
ecCount (peaks),train,NCI-H2170,150-299,212,214,2,2,213,215,6472
ecCount (peaks),train,SNU16,150-299,212,215,3,3,213,216,6473
ecCount (peaks),train,NCI-H2170,150-299,213,220,7,7,214,221,6474
ecCount (peaks),train,NCI-H2170,150-299,213,57,156,-156,214,58,6475
ecCount (peaks),val,NCI-H2170,150-299,213,215,2,2,214,216,6476
ecCount (peaks),train,NCI-H716,150-299,213,217,4,4,214,218,6477
ecCount (peaks),test,SNU16,150-299,213,198,15,-15,214,199,6478
ecCount (peaks),train,NCI-H2170,150-299,214,237,23,23,215,238,6479
ecCount (peaks),val,NCI-H2170,150-299,214,217,3,3,215,218,6480
ecCount (peaks),val,NCI-H716,150-299,214,213,1,-1,215,214,6481
ecCount (peaks),train,SNU16,150-299,214,201,13,-13,215,202,6482
ecCount (peaks),train,NCI-H2170,150-299,215,216,1,1,216,217,6483
ecCount (peaks),train,NCI-H2170,150-299,216,194,22,-22,217,195,6484
ecCount (peaks),test,NCI-H2170,150-299,217,218,1,1,218,219,6485
ecCount (peaks),train,NCI-H2170,150-299,217,216,1,-1,218,217,6486
ecCount (peaks),train,NCI-H2170,150-299,219,234,15,15,220,235,6487
ecCount (peaks),train,NCI-H2170,150-299,220,209,11,-11,221,210,6488
ecCount (peaks),train,NCI-H2170,150-299,220,206,14,-14,221,207,6489
ecCount (peaks),val,NCI-H2170,150-299,220,206,14,-14,221,207,6490
ecCount (peaks),train,NCI-H2170,150-299,221,223,2,2,222,224,6491
ecCount (peaks),val,SNU16,150-299,221,223,2,2,222,224,6492
ecCount (peaks),train,SNU16,150-299,222,215,7,-7,223,216,6493
ecCount (peaks),val,SNU16,150-299,222,111,111,-111,223,112,6494
ecCount (peaks),val,NCI-H2170,150-299,223,230,7,7,224,231,6495
ecCount (peaks),test,NCI-H2170,150-299,223,244,21,21,224,245,6496
ecCount (peaks),train,NCI-H2170,150-299,223,232,9,9,224,233,6497
ecCount (peaks),train,NCI-H2170,150-299,223,201,22,-22,224,202,6498
ecCount (peaks),test,NCI-H2170,150-299,223,212,11,-11,224,213,6499
ecCount (peaks),train,NCI-H716,150-299,223,241,18,18,224,242,6500
ecCount (peaks),train,SNU16,150-299,223,209,14,-14,224,210,6501
ecCount (peaks),train,NCI-H2170,150-299,224,225,1,1,225,226,6502
ecCount (peaks),train,SNU16,150-299,224,201,23,-23,225,202,6503
ecCount (peaks),test,NCI-H2170,150-299,225,219,6,-6,226,220,6504
ecCount (peaks),train,SNU16,150-299,225,218,7,-7,226,219,6505
ecCount (peaks),train,SNU16,150-299,225,241,16,16,226,242,6506
ecCount (peaks),train,NCI-H2170,150-299,226,222,4,-4,227,223,6507
ecCount (peaks),train,NCI-H2170,150-299,226,239,13,13,227,240,6508
ecCount (peaks),train,NCI-H2170,150-299,226,231,5,5,227,232,6509
ecCount (peaks),train,NCI-H2170,150-299,226,232,6,6,227,233,6510
ecCount (peaks),train,NCI-H2170,150-299,226,240,14,14,227,241,6511
ecCount (peaks),train,SNU16,150-299,227,208,19,-19,228,209,6512
ecCount (peaks),val,NCI-H2170,150-299,228,215,13,-13,229,216,6513
ecCount (peaks),train,NCI-H2170,150-299,228,215,13,-13,229,216,6514
ecCount (peaks),train,NCI-H2170,150-299,228,212,16,-16,229,213,6515
ecCount (peaks),train,SNU16,150-299,228,219,9,-9,229,220,6516
ecCount (peaks),train,NCI-H2170,150-299,229,295,66,66,230,296,6517
ecCount (peaks),test,NCI-H2170,150-299,229,248,19,19,230,249,6518
ecCount (peaks),train,NCI-H2170,150-299,230,245,15,15,231,246,6519
ecCount (peaks),train,SNU16,150-299,230,229,1,-1,231,230,6520
ecCount (peaks),train,NCI-H2170,150-299,231,223,8,-8,232,224,6521
ecCount (peaks),train,NCI-H716,150-299,231,246,15,15,232,247,6522
ecCount (peaks),train,NCI-H2170,150-299,232,222,10,-10,233,223,6523
ecCount (peaks),val,SNU16,150-299,232,226,6,-6,233,227,6524
ecCount (peaks),test,NCI-H2170,150-299,233,221,12,-12,234,222,6525
ecCount (peaks),val,NCI-H2170,150-299,233,204,29,-29,234,205,6526
ecCount (peaks),train,NCI-H2170,150-299,233,224,9,-9,234,225,6527
ecCount (peaks),train,NCI-H2170,150-299,233,230,3,-3,234,231,6528
ecCount (peaks),train,NCI-H2170,150-299,235,242,7,7,236,243,6529
ecCount (peaks),train,NCI-H2170,150-299,235,248,13,13,236,249,6530
ecCount (peaks),train,NCI-H2170,150-299,235,238,3,3,236,239,6531
ecCount (peaks),test,NCI-H2170,150-299,235,230,5,-5,236,231,6532
ecCount (peaks),train,NCI-H2170,150-299,236,238,2,2,237,239,6533
ecCount (peaks),train,NCI-H2170,150-299,236,226,10,-10,237,227,6534
ecCount (peaks),train,NCI-H2170,150-299,236,215,21,-21,237,216,6535
ecCount (peaks),val,NCI-H2170,150-299,236,210,26,-26,237,211,6536
ecCount (peaks),test,NCI-H716,150-299,236,252,16,16,237,253,6537
ecCount (peaks),test,NCI-H2170,150-299,237,235,2,-2,238,236,6538
ecCount (peaks),val,NCI-H2170,150-299,237,219,18,-18,238,220,6539
ecCount (peaks),val,SNU16,150-299,237,336,99,99,238,337,6540
ecCount (peaks),train,NCI-H2170,150-299,238,261,23,23,239,262,6541
ecCount (peaks),test,SNU16,150-299,238,220,18,-18,239,221,6542
ecCount (peaks),val,SNU16,150-299,238,228,10,-10,239,229,6543
ecCount (peaks),test,NCI-H2170,150-299,239,253,14,14,240,254,6544
ecCount (peaks),train,NCI-H2170,150-299,239,248,9,9,240,249,6545
ecCount (peaks),train,NCI-H2170,150-299,239,227,12,-12,240,228,6546
ecCount (peaks),train,NCI-H2170,150-299,239,234,5,-5,240,235,6547
ecCount (peaks),train,NCI-H716,150-299,239,265,26,26,240,266,6548
ecCount (peaks),val,SNU16,150-299,239,222,17,-17,240,223,6549
ecCount (peaks),train,NCI-H2170,150-299,240,251,11,11,241,252,6550
ecCount (peaks),train,SNU16,150-299,241,227,14,-14,242,228,6551
ecCount (peaks),train,SNU16,150-299,241,225,16,-16,242,226,6552
ecCount (peaks),test,NCI-H2170,150-299,242,305,63,63,243,306,6553
ecCount (peaks),train,NCI-H2170,150-299,242,235,7,-7,243,236,6554
ecCount (peaks),train,SNU16,150-299,242,253,11,11,243,254,6555
ecCount (peaks),train,NCI-H2170,150-299,243,250,7,7,244,251,6556
ecCount (peaks),train,NCI-H2170,150-299,243,251,8,8,244,252,6557
ecCount (peaks),train,NCI-H2170,150-299,244,239,5,-5,245,240,6558
ecCount (peaks),train,NCI-H2170,150-299,244,255,11,11,245,256,6559
ecCount (peaks),train,SNU16,150-299,244,222,22,-22,245,223,6560
ecCount (peaks),test,NCI-H2170,150-299,245,274,29,29,246,275,6561
ecCount (peaks),train,NCI-H2170,150-299,245,259,14,14,246,260,6562
ecCount (peaks),train,NCI-H2170,150-299,245,261,16,16,246,262,6563
ecCount (peaks),test,NCI-H2170,150-299,246,242,4,-4,247,243,6564
ecCount (peaks),train,NCI-H2170,150-299,246,248,2,2,247,249,6565
ecCount (peaks),train,NCI-H2170,150-299,246,253,7,7,247,254,6566
ecCount (peaks),test,NCI-H2170,150-299,246,257,11,11,247,258,6567
ecCount (peaks),train,NCI-H2170,150-299,246,280,34,34,247,281,6568
ecCount (peaks),test,NCI-H2170,150-299,246,257,11,11,247,258,6569
ecCount (peaks),train,NCI-H2170,150-299,246,242,4,-4,247,243,6570
ecCount (peaks),test,NCI-H2170,150-299,248,248,0,0,249,249,6571
ecCount (peaks),train,NCI-H2170,150-299,249,256,7,7,250,257,6572
ecCount (peaks),train,NCI-H2170,150-299,249,216,33,-33,250,217,6573
ecCount (peaks),train,NCI-H2170,150-299,250,256,6,6,251,257,6574
ecCount (peaks),train,NCI-H2170,150-299,250,289,39,39,251,290,6575
ecCount (peaks),train,NCI-H2170,150-299,250,250,0,0,251,251,6576
ecCount (peaks),train,NCI-H2170,150-299,250,229,21,-21,251,230,6577
ecCount (peaks),test,NCI-H2170,150-299,251,264,13,13,252,265,6578
ecCount (peaks),train,SNU16,150-299,251,254,3,3,252,255,6579
ecCount (peaks),test,NCI-H2170,150-299,252,253,1,1,253,254,6580
ecCount (peaks),train,NCI-H2170,150-299,252,248,4,-4,253,249,6581
ecCount (peaks),train,NCI-H2170,150-299,252,254,2,2,253,255,6582
ecCount (peaks),train,NCI-H2170,150-299,254,288,34,34,255,289,6583
ecCount (peaks),val,SNU16,150-299,254,240,14,-14,255,241,6584
ecCount (peaks),train,NCI-H2170,150-299,255,249,6,-6,256,250,6585
ecCount (peaks),train,NCI-H2170,150-299,256,312,56,56,257,313,6586
ecCount (peaks),train,SNU16,150-299,256,255,1,-1,257,256,6587
ecCount (peaks),train,NCI-H2170,150-299,257,239,18,-18,258,240,6588
ecCount (peaks),train,NCI-H2170,150-299,257,251,6,-6,258,252,6589
ecCount (peaks),train,NCI-H2170,150-299,258,288,30,30,259,289,6590
ecCount (peaks),train,NCI-H2170,150-299,258,230,28,-28,259,231,6591
ecCount (peaks),train,NCI-H2170,150-299,259,271,12,12,260,272,6592
ecCount (peaks),train,NCI-H2170,150-299,259,263,4,4,260,264,6593
ecCount (peaks),train,NCI-H2170,150-299,259,217,42,-42,260,218,6594
ecCount (peaks),train,NCI-H2170,150-299,259,258,1,-1,260,259,6595
ecCount (peaks),train,NCI-H2170,150-299,260,264,4,4,261,265,6596
ecCount (peaks),train,NCI-H2170,150-299,260,272,12,12,261,273,6597
ecCount (peaks),train,NCI-H2170,150-299,261,280,19,19,262,281,6598
ecCount (peaks),train,NCI-H2170,150-299,261,231,30,-30,262,232,6599
ecCount (peaks),train,SNU16,150-299,261,266,5,5,262,267,6600
ecCount (peaks),train,NCI-H2170,150-299,262,258,4,-4,263,259,6601
ecCount (peaks),train,NCI-H2170,150-299,262,254,8,-8,263,255,6602
ecCount (peaks),train,NCI-H716,150-299,262,277,15,15,263,278,6603
ecCount (peaks),train,NCI-H2170,150-299,264,293,29,29,265,294,6604
ecCount (peaks),train,NCI-H2170,150-299,265,263,2,-2,266,264,6605
ecCount (peaks),train,NCI-H2170,150-299,265,248,17,-17,266,249,6606
ecCount (peaks),train,SNU16,150-299,265,252,13,-13,266,253,6607
ecCount (peaks),val,NCI-H2170,150-299,266,269,3,3,267,270,6608
ecCount (peaks),train,NCI-H2170,150-299,266,270,4,4,267,271,6609
ecCount (peaks),train,SNU16,150-299,267,242,25,-25,268,243,6610
ecCount (peaks),train,SNU16,150-299,268,230,38,-38,269,231,6611
ecCount (peaks),test,SNU16,150-299,270,261,9,-9,271,262,6612
ecCount (peaks),train,SNU16,150-299,271,248,23,-23,272,249,6613
ecCount (peaks),train,SNU16,150-299,271,254,17,-17,272,255,6614
ecCount (peaks),test,SNU16,150-299,271,257,14,-14,272,258,6615
ecCount (peaks),val,NCI-H2170,150-299,273,255,18,-18,274,256,6616
ecCount (peaks),train,NCI-H716,150-299,273,302,29,29,274,303,6617
ecCount (peaks),train,NCI-H2170,150-299,274,264,10,-10,275,265,6618
ecCount (peaks),test,NCI-H2170,150-299,274,298,24,24,275,299,6619
ecCount (peaks),train,NCI-H2170,150-299,274,273,1,-1,275,274,6620
ecCount (peaks),train,NCI-H2170,150-299,274,256,18,-18,275,257,6621
ecCount (peaks),train,NCI-H716,150-299,274,277,3,3,275,278,6622
ecCount (peaks),val,SNU16,150-299,274,320,46,46,275,321,6623
ecCount (peaks),train,NCI-H2170,150-299,276,293,17,17,277,294,6624
ecCount (peaks),train,NCI-H2170,150-299,277,289,12,12,278,290,6625
ecCount (peaks),test,NCI-H2170,150-299,278,258,20,-20,279,259,6626
ecCount (peaks),train,NCI-H2170,150-299,278,259,19,-19,279,260,6627
ecCount (peaks),train,SNU16,150-299,279,301,22,22,280,302,6628
ecCount (peaks),train,NCI-H2170,150-299,280,284,4,4,281,285,6629
ecCount (peaks),val,NCI-H2170,150-299,281,293,12,12,282,294,6630
ecCount (peaks),val,NCI-H2170,150-299,281,284,3,3,282,285,6631
ecCount (peaks),val,NCI-H2170,150-299,281,284,3,3,282,285,6632
ecCount (peaks),train,NCI-H716,150-299,281,289,8,8,282,290,6633
ecCount (peaks),train,NCI-H2170,150-299,282,300,18,18,283,301,6634
ecCount (peaks),train,NCI-H2170,150-299,282,273,9,-9,283,274,6635
ecCount (peaks),train,NCI-H2170,150-299,283,287,4,4,284,288,6636
ecCount (peaks),train,NCI-H2170,150-299,283,301,18,18,284,302,6637
ecCount (peaks),train,NCI-H2170,150-299,283,259,24,-24,284,260,6638
ecCount (peaks),test,NCI-H2170,150-299,284,314,30,30,285,315,6639
ecCount (peaks),train,NCI-H2170,150-299,284,302,18,18,285,303,6640
ecCount (peaks),train,NCI-H2170,150-299,285,283,2,-2,286,284,6641
ecCount (peaks),train,NCI-H2170,150-299,286,279,7,-7,287,280,6642
ecCount (peaks),train,SNU16,150-299,286,270,16,-16,287,271,6643
ecCount (peaks),train,NCI-H2170,150-299,287,327,40,40,288,328,6644
ecCount (peaks),train,NCI-H2170,150-299,287,279,8,-8,288,280,6645
ecCount (peaks),train,NCI-H2170,150-299,288,267,21,-21,289,268,6646
ecCount (peaks),train,NCI-H2170,150-299,289,317,28,28,290,318,6647
ecCount (peaks),train,SNU16,150-299,289,283,6,-6,290,284,6648
ecCount (peaks),train,NCI-H2170,150-299,290,299,9,9,291,300,6649
ecCount (peaks),train,NCI-H2170,150-299,291,261,30,-30,292,262,6650
ecCount (peaks),train,NCI-H2170,150-299,291,271,20,-20,292,272,6651
ecCount (peaks),train,NCI-H716,150-299,291,310,19,19,292,311,6652
ecCount (peaks),train,NCI-H2170,150-299,292,281,11,-11,293,282,6653
ecCount (peaks),train,NCI-H2170,150-299,292,314,22,22,293,315,6654
ecCount (peaks),train,NCI-H2170,150-299,292,299,7,7,293,300,6655
ecCount (peaks),test,NCI-H2170,150-299,296,292,4,-4,297,293,6656
ecCount (peaks),test,NCI-H2170,150-299,296,285,11,-11,297,286,6657
ecCount (peaks),val,NCI-H2170,150-299,296,351,55,55,297,352,6658
ecCount (peaks),train,NCI-H2170,150-299,297,295,2,-2,298,296,6659
ecCount (peaks),train,SNU16,150-299,297,323,26,26,298,324,6660
ecCount (peaks),train,NCI-H2170,150-299,299,309,10,10,300,310,6661
ecCount (peaks),test,NCI-H2170,150-299,299,291,8,-8,300,292,6662
ecCount (peaks),train,NCI-H2170,150-299,299,293,6,-6,300,294,6663
ecCount (peaks),test,NCI-H2170,300+,300,307,7,7,301,308,6664
ecCount (peaks),train,SNU16,300+,301,296,5,-5,302,297,6665
ecCount (peaks),test,NCI-H2170,300+,302,308,6,6,303,309,6666
ecCount (peaks),val,NCI-H2170,300+,302,297,5,-5,303,298,6667
ecCount (peaks),val,NCI-H2170,300+,303,276,27,-27,304,277,6668
ecCount (peaks),train,SNU16,300+,303,283,20,-20,304,284,6669
ecCount (peaks),train,NCI-H2170,300+,305,310,5,5,306,311,6670
ecCount (peaks),train,NCI-H2170,300+,307,303,4,-4,308,304,6671
ecCount (peaks),train,NCI-H2170,300+,307,291,16,-16,308,292,6672
ecCount (peaks),test,NCI-H2170,300+,308,296,12,-12,309,297,6673
ecCount (peaks),train,NCI-H2170,300+,308,304,4,-4,309,305,6674
ecCount (peaks),test,SNU16,300+,309,305,4,-4,310,306,6675
ecCount (peaks),train,SNU16,300+,311,293,18,-18,312,294,6676
