unique_id,cell_line,coord_count_npy,ecDNA_gt,delta_coord_minus_gt,abs_delta
sum159pt_dc_dmso_72hr_37,SUM159PT,21,21,0,0
sum159pt_dc_dmso_72hr_38,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_39,SUM159PT,6,6,0,0
sum159pt_dc_dmso_72hr_4,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_40_ab,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_41,SUM159PT,6,6,0,0
sum159pt_dc_dmso_72hr_42,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_43,SUM159PT,11,11,0,0
sum159pt_dc_dmso_72hr_44,SUM159PT,8,8,0,0
sum159pt_dc_dmso_72hr_45,SUM159PT,7,7,0,0
sum159pt_dc_dmso_72hr_46,SUM159PT,13,11,2,2
sum159pt_dc_dmso_72hr_47,SUM159PT,16,14,2,2
sum159pt_dc_dmso_72hr_48,SUM159PT,16,16,0,0
sum159pt_dc_dmso_72hr_49,SUM159PT,9,9,0,0
sum159pt_dc_dmso_72hr_5,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_50,SUM159PT,10,8,2,2
sum159pt_dc_dmso_72hr_51,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_52,SUM159PT,6,6,0,0
sum159pt_dc_dmso_72hr_53,SUM159PT,10,10,0,0
sum159pt_dc_dmso_72hr_54,SUM159PT,10,10,0,0
sum159pt_dc_dmso_72hr_55,SUM159PT,9,9,0,0
sum159pt_dc_dmso_72hr_56,SUM159PT,7,7,0,0
sum159pt_dc_dmso_72hr_57,SUM159PT,7,6,1,1
sum159pt_dc_dmso_72hr_58,SUM159PT,6,6,0,0
sum159pt_dc_dmso_72hr_59,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_6,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_60,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_61,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_62,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_63,SUM159PT,8,8,0,0
sum159pt_dc_dmso_72hr_65,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_66,SUM159PT,5,5,0,0
sum159pt_dc_dmso_72hr_67,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_68,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_69,SUM159PT,1,0,1,1
sum159pt_dc_dmso_72hr_7,SUM159PT,1,0,1,1
sum159pt_dc_dmso_72hr_70_ab,SUM159PT,11,11,0,0
sum159pt_dc_dmso_72hr_71,SUM159PT,5,5,0,0
sum159pt_dc_dmso_72hr_72,SUM159PT,11,11,0,0
sum159pt_dc_dmso_72hr_73,SUM159PT,9,9,0,0
sum159pt_dc_dmso_72hr_74,SUM159PT,1,0,1,1
sum159pt_dc_dmso_72hr_75,SUM159PT,7,7,0,0
sum159pt_dc_dmso_72hr_76,SUM159PT,5,5,0,0
sum159pt_dc_dmso_72hr_77,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_78,SUM159PT,10,10,0,0
sum159pt_dc_dmso_72hr_79,SUM159PT,10,10,0,0
sum159pt_dc_dmso_72hr_8,SUM159PT,1,0,1,1
sum159pt_dc_dmso_72hr_80_ab,SUM159PT,9,9,0,0
sum159pt_dc_dmso_72hr_81,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_82,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_83,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_84,SUM159PT,15,15,0,0
sum159pt_dc_dmso_72hr_85,SUM159PT,6,6,0,0
sum159pt_dc_dmso_72hr_86,SUM159PT,1,0,1,1
sum159pt_dc_dmso_72hr_87,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_88,SUM159PT,1,0,1,1
sum159pt_dc_dmso_72hr_89,SUM159PT,7,7,0,0
sum159pt_dc_dmso_72hr_9,SUM159PT,1,0,1,1
sum159pt_dc_dmso_72hr_90,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_91,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_92,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_93,SUM159PT,5,5,0,0
sum159pt_dc_dmso_72hr_94,SUM159PT,7,7,0,0
sum159pt_dc_dmso_72hr_95,SUM159PT,5,5,0,0
sum159pt_dc_dmso_72hr_96,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_97,SUM159PT,7,7,0,0
sum159pt_dc_dmso_72hr_98,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_99,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_1,SUM159PT,17,17,0,0
sum159pt_dc_jq1_24hr_10,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_100,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_101,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_102,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_103,SUM159PT,7,7,0,0
sum159pt_dc_jq1_24hr_104,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_105,SUM159PT,9,9,0,0
sum159pt_dc_jq1_24hr_106,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_107,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_108,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_109,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_11,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_110,SUM159PT,5,5,0,0
sum159pt_dc_jq1_24hr_111,SUM159PT,6,6,0,0
sum159pt_dc_jq1_24hr_112,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_113,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_114,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_115,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_116,SUM159PT,9,9,0,0
sum159pt_dc_jq1_24hr_117,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_118,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_119,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_12,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_120,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_13,SUM159PT,12,12,0,0
sum159pt_dc_jq1_24hr_14,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_15,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_16,SUM159PT,8,8,0,0
sum159pt_dc_jq1_24hr_17,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_18,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_19_ab,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_2,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_20,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_21,SUM159PT,11,11,0,0
sum159pt_dc_jq1_24hr_22,SUM159PT,6,6,0,0
sum159pt_dc_jq1_24hr_23,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_24,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_25,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_26,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_27,SUM159PT,9,9,0,0
sum159pt_dc_jq1_24hr_28,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_29,SUM159PT,6,6,0,0
sum159pt_dc_jq1_24hr_3,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_30,SUM159PT,11,11,0,0
sum159pt_dc_jq1_24hr_31,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_32,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_33,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_34,SUM159PT,5,5,0,0
sum159pt_dc_jq1_24hr_35,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_36,SUM159PT,6,6,0,0
sum159pt_dc_jq1_24hr_37,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_38,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_39,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_4,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_40,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_41,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_42,SUM159PT,5,5,0,0
sum159pt_dc_jq1_24hr_43,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_44,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_45,SUM159PT,5,5,0,0
sum159pt_dc_jq1_24hr_46,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_47,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_48,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_49,SUM159PT,7,7,0,0
sum159pt_dc_jq1_24hr_5,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_50,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_51,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_52,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_53,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_54,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_55,SUM159PT,6,5,1,1
sum159pt_dc_jq1_24hr_56,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_57,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_58,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_59,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_6,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_60,SUM159PT,10,10,0,0
sum159pt_dc_jq1_24hr_62,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_63,SUM159PT,5,5,0,0
sum159pt_dc_jq1_24hr_64,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_65,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_66,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_67,SUM159PT,6,6,0,0
sum159pt_dc_jq1_24hr_68,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_69,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_7,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_70,SUM159PT,12,12,0,0
sum159pt_dc_jq1_24hr_71,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_72,SUM159PT,5,5,0,0
sum159pt_dc_jq1_24hr_73,SUM159PT,9,9,0,0
sum159pt_dc_jq1_24hr_74,SUM159PT,8,8,0,0
sum159pt_dc_jq1_24hr_75,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_76,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_77,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_78,SUM159PT,5,5,0,0
sum159pt_dc_jq1_24hr_79,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_8,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_80,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_81,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_82,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_83,SUM159PT,5,5,0,0
sum159pt_dc_jq1_24hr_84,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_85,SUM159PT,5,5,0,0
sum159pt_dc_jq1_24hr_86,SUM159PT,10,10,0,0
sum159pt_dc_jq1_24hr_87,SUM159PT,6,6,0,0
sum159pt_dc_jq1_24hr_88,SUM159PT,5,5,0,0
sum159pt_dc_jq1_24hr_89,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_9,SUM159PT,5,5,0,0
sum159pt_dc_jq1_24hr_90,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_91,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_92,SUM159PT,6,6,0,0
sum159pt_dc_jq1_24hr_93,SUM159PT,6,6,0,0
sum159pt_dc_jq1_24hr_94,SUM159PT,4,4,0,0
sum159pt_dc_jq1_24hr_95,SUM159PT,3,3,0,0
sum159pt_dc_jq1_24hr_96,SUM159PT,6,6,0,0
sum159pt_dc_jq1_24hr_97,SUM159PT,1,0,1,1
sum159pt_dc_jq1_24hr_98,SUM159PT,2,2,0,0
sum159pt_dc_jq1_24hr_99,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_100,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_101,SUM159PT,5,5,0,0
sum159pt_dc_jq1_72hr_102,SUM159PT,6,6,0,0
sum159pt_dc_jq1_72hr_103,SUM159PT,6,6,0,0
sum159pt_dc_jq1_72hr_104,SUM159PT,5,5,0,0
sum159pt_dc_jq1_72hr_105,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_106,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_107,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_108,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_109,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_11,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_110,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_111,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_112,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_113,SUM159PT,5,5,0,0
sum159pt_dc_jq1_72hr_114,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_115,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_116,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_117,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_118,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_119,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_12,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_120,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_14,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_16,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_17,SUM159PT,7,7,0,0
sum159pt_dc_jq1_72hr_23,SUM159PT,16,16,0,0
sum159pt_dc_jq1_72hr_24,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_25,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_26,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_27,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_28,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_29,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_30,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_31,SUM159PT,7,7,0,0
sum159pt_dc_jq1_72hr_32,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_33,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_34,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_35,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_36,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_37,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_38,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_39,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_40,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_41,SUM159PT,8,8,0,0
sum159pt_dc_jq1_72hr_42,SUM159PT,6,6,0,0
sum159pt_dc_jq1_72hr_43,SUM159PT,6,6,0,0
sum159pt_dc_jq1_72hr_44,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_45,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_46,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_47,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_48,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_49,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_50,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_51,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_52,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_53,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_54,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_55,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_56,SUM159PT,7,7,0,0
sum159pt_dc_jq1_72hr_57,SUM159PT,6,6,0,0
sum159pt_dc_jq1_72hr_58,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_59,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_60,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_61,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_62,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_63,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_64,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_65,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_66,SUM159PT,7,7,0,0
sum159pt_dc_jq1_72hr_67,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_68,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_69,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_70,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_71,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_72,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_73,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_74,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_75,SUM159PT,5,5,0,0
sum159pt_dc_jq1_72hr_76,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_77,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_78,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_79,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_80,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_81,SUM159PT,7,7,0,0
sum159pt_dc_jq1_72hr_82,SUM159PT,5,5,0,0
sum159pt_dc_jq1_72hr_83,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_84,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_85,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_86,SUM159PT,4,3,1,1
sum159pt_dc_jq1_72hr_87,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_88,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_89,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_9,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_90,SUM159PT,1,0,1,1
sum159pt_dc_jq1_72hr_91,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_92,SUM159PT,3,3,0,0
sum159pt_dc_jq1_72hr_94,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_95,SUM159PT,4,4,0,0
sum159pt_dc_jq1_72hr_96,SUM159PT,2,2,0,0
sum159pt_dc_jq1_72hr_97,SUM159PT,10,10,0,0
sum159pt_dc_jq1_72hr_98,SUM159PT,10,10,0,0
sum159pt_dc_jq1_72hr_99,SUM159PT,2,2,0,0
