unique_id,cell_line,gt_mask_relpath,coord_file_relpath,ecDNA_gt,coord_count_npy,count_delta,count_source
snu16_jc_jq1_ic50_24h_14,SNU16,gt_image/snu16_jc_jq1_ic50_24h_14.tif,gt_coords/snu16_jc_jq1_ic50_24h_14.npy,233,239,6,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_15,SNU16,gt_image/snu16_jc_jq1_ic50_24h_15.tif,gt_coords/snu16_jc_jq1_ic50_24h_15.npy,219,222,3,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_16,SNU16,gt_image/snu16_jc_jq1_ic50_24h_16.tif,gt_coords/snu16_jc_jq1_ic50_24h_16.npy,705,728,23,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_17,SNU16,gt_image/snu16_jc_jq1_ic50_24h_17.tif,gt_coords/snu16_jc_jq1_ic50_24h_17.npy,297,298,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_18,SNU16,gt_image/snu16_jc_jq1_ic50_24h_18.tif,gt_coords/snu16_jc_jq1_ic50_24h_18.npy,309,318,9,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_19,SNU16,gt_image/snu16_jc_jq1_ic50_24h_19.tif,gt_coords/snu16_jc_jq1_ic50_24h_19.npy,271,278,7,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_2,SNU16,gt_image/snu16_jc_jq1_ic50_24h_2.tif,gt_coords/snu16_jc_jq1_ic50_24h_2.npy,110,110,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_20,SNU16,gt_image/snu16_jc_jq1_ic50_24h_20.tif,gt_coords/snu16_jc_jq1_ic50_24h_20.npy,190,191,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_21,SNU16,gt_image/snu16_jc_jq1_ic50_24h_21.tif,gt_coords/snu16_jc_jq1_ic50_24h_21.npy,172,173,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_22,SNU16,gt_image/snu16_jc_jq1_ic50_24h_22.tif,gt_coords/snu16_jc_jq1_ic50_24h_22.npy,268,268,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_23,SNU16,gt_image/snu16_jc_jq1_ic50_24h_23.tif,gt_coords/snu16_jc_jq1_ic50_24h_23.npy,464,473,9,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_24,SNU16,gt_image/snu16_jc_jq1_ic50_24h_24.tif,gt_coords/snu16_jc_jq1_ic50_24h_24.npy,201,201,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_25,SNU16,gt_image/snu16_jc_jq1_ic50_24h_25.tif,gt_coords/snu16_jc_jq1_ic50_24h_25.npy,197,202,5,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_26,SNU16,gt_image/snu16_jc_jq1_ic50_24h_26.tif,gt_coords/snu16_jc_jq1_ic50_24h_26.npy,301,301,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_27,SNU16,gt_image/snu16_jc_jq1_ic50_24h_27.tif,gt_coords/snu16_jc_jq1_ic50_24h_27.npy,579,602,23,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_28,SNU16,gt_image/snu16_jc_jq1_ic50_24h_28.tif,gt_coords/snu16_jc_jq1_ic50_24h_28.npy,433,442,9,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_29,SNU16,gt_image/snu16_jc_jq1_ic50_24h_29.tif,gt_coords/snu16_jc_jq1_ic50_24h_29.npy,286,288,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_3,SNU16,gt_image/snu16_jc_jq1_ic50_24h_3.tif,gt_coords/snu16_jc_jq1_ic50_24h_3.npy,255,255,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_30,SNU16,gt_image/snu16_jc_jq1_ic50_24h_30.tif,gt_coords/snu16_jc_jq1_ic50_24h_30.npy,541,545,4,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_31,SNU16,gt_image/snu16_jc_jq1_ic50_24h_31.tif,gt_coords/snu16_jc_jq1_ic50_24h_31.npy,345,351,6,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_32,SNU16,gt_image/snu16_jc_jq1_ic50_24h_32.tif,gt_coords/snu16_jc_jq1_ic50_24h_32.npy,257,259,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_33_a,SNU16,gt_image/snu16_jc_jq1_ic50_24h_33_a.tif,gt_coords/snu16_jc_jq1_ic50_24h_33_a.npy,527,535,8,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_33_b,SNU16,gt_image/snu16_jc_jq1_ic50_24h_33_b.tif,gt_coords/snu16_jc_jq1_ic50_24h_33_b.npy,348,348,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_34,SNU16,gt_image/snu16_jc_jq1_ic50_24h_34.tif,gt_coords/snu16_jc_jq1_ic50_24h_34.npy,198,200,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_35,SNU16,gt_image/snu16_jc_jq1_ic50_24h_35.tif,gt_coords/snu16_jc_jq1_ic50_24h_35.npy,361,366,5,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_36,SNU16,gt_image/snu16_jc_jq1_ic50_24h_36.tif,gt_coords/snu16_jc_jq1_ic50_24h_36.npy,232,232,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_37,SNU16,gt_image/snu16_jc_jq1_ic50_24h_37.tif,gt_coords/snu16_jc_jq1_ic50_24h_37.npy,912,922,10,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_39,SNU16,gt_image/snu16_jc_jq1_ic50_24h_39.tif,gt_coords/snu16_jc_jq1_ic50_24h_39.npy,320,320,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_4,SNU16,gt_image/snu16_jc_jq1_ic50_24h_4.tif,gt_coords/snu16_jc_jq1_ic50_24h_4.npy,335,342,7,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_40,SNU16,gt_image/snu16_jc_jq1_ic50_24h_40.tif,gt_coords/snu16_jc_jq1_ic50_24h_40.npy,183,183,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_41,SNU16,gt_image/snu16_jc_jq1_ic50_24h_41.tif,gt_coords/snu16_jc_jq1_ic50_24h_41.npy,234,235,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_42,SNU16,gt_image/snu16_jc_jq1_ic50_24h_42.tif,gt_coords/snu16_jc_jq1_ic50_24h_42.npy,610,612,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_43,SNU16,gt_image/snu16_jc_jq1_ic50_24h_43.tif,gt_coords/snu16_jc_jq1_ic50_24h_43.npy,190,190,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_44,SNU16,gt_image/snu16_jc_jq1_ic50_24h_44.tif,gt_coords/snu16_jc_jq1_ic50_24h_44.npy,426,426,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_45,SNU16,gt_image/snu16_jc_jq1_ic50_24h_45.tif,gt_coords/snu16_jc_jq1_ic50_24h_45.npy,374,374,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_46,SNU16,gt_image/snu16_jc_jq1_ic50_24h_46.tif,gt_coords/snu16_jc_jq1_ic50_24h_46.npy,235,236,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_47,SNU16,gt_image/snu16_jc_jq1_ic50_24h_47.tif,gt_coords/snu16_jc_jq1_ic50_24h_47.npy,469,470,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_48,SNU16,gt_image/snu16_jc_jq1_ic50_24h_48.tif,gt_coords/snu16_jc_jq1_ic50_24h_48.npy,179,179,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_49,SNU16,gt_image/snu16_jc_jq1_ic50_24h_49.tif,gt_coords/snu16_jc_jq1_ic50_24h_49.npy,258,260,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_5,SNU16,gt_image/snu16_jc_jq1_ic50_24h_5.tif,gt_coords/snu16_jc_jq1_ic50_24h_5.npy,434,436,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_50,SNU16,gt_image/snu16_jc_jq1_ic50_24h_50.tif,gt_coords/snu16_jc_jq1_ic50_24h_50.npy,188,188,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_51,SNU16,gt_image/snu16_jc_jq1_ic50_24h_51.tif,gt_coords/snu16_jc_jq1_ic50_24h_51.npy,499,503,4,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_52,SNU16,gt_image/snu16_jc_jq1_ic50_24h_52.tif,gt_coords/snu16_jc_jq1_ic50_24h_52.npy,279,282,3,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_53,SNU16,gt_image/snu16_jc_jq1_ic50_24h_53.tif,gt_coords/snu16_jc_jq1_ic50_24h_53.npy,377,378,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_54,SNU16,gt_image/snu16_jc_jq1_ic50_24h_54.tif,gt_coords/snu16_jc_jq1_ic50_24h_54.npy,274,275,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_55,SNU16,gt_image/snu16_jc_jq1_ic50_24h_55.tif,gt_coords/snu16_jc_jq1_ic50_24h_55.npy,189,189,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_56,SNU16,gt_image/snu16_jc_jq1_ic50_24h_56.tif,gt_coords/snu16_jc_jq1_ic50_24h_56.npy,150,150,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_57,SNU16,gt_image/snu16_jc_jq1_ic50_24h_57.tif,gt_coords/snu16_jc_jq1_ic50_24h_57.npy,101,101,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_58,SNU16,gt_image/snu16_jc_jq1_ic50_24h_58.tif,gt_coords/snu16_jc_jq1_ic50_24h_58.npy,167,168,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_59,SNU16,gt_image/snu16_jc_jq1_ic50_24h_59.tif,gt_coords/snu16_jc_jq1_ic50_24h_59.npy,348,351,3,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_6,SNU16,gt_image/snu16_jc_jq1_ic50_24h_6.tif,gt_coords/snu16_jc_jq1_ic50_24h_6.npy,313,315,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_60,SNU16,gt_image/snu16_jc_jq1_ic50_24h_60.tif,gt_coords/snu16_jc_jq1_ic50_24h_60.npy,299,299,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_61_a,SNU16,gt_image/snu16_jc_jq1_ic50_24h_61_a.tif,gt_coords/snu16_jc_jq1_ic50_24h_61_a.npy,112,112,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_61_b,SNU16,gt_image/snu16_jc_jq1_ic50_24h_61_b.tif,gt_coords/snu16_jc_jq1_ic50_24h_61_b.npy,166,170,4,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_62,SNU16,gt_image/snu16_jc_jq1_ic50_24h_62.tif,gt_coords/snu16_jc_jq1_ic50_24h_62.npy,336,336,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_63,SNU16,gt_image/snu16_jc_jq1_ic50_24h_63.tif,gt_coords/snu16_jc_jq1_ic50_24h_63.npy,274,274,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_64,SNU16,gt_image/snu16_jc_jq1_ic50_24h_64.tif,gt_coords/snu16_jc_jq1_ic50_24h_64.npy,157,158,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_65,SNU16,gt_image/snu16_jc_jq1_ic50_24h_65.tif,gt_coords/snu16_jc_jq1_ic50_24h_65.npy,369,373,4,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_65_b,SNU16,gt_image/snu16_jc_jq1_ic50_24h_65_b.tif,gt_coords/snu16_jc_jq1_ic50_24h_65_b.npy,464,475,11,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_66,SNU16,gt_image/snu16_jc_jq1_ic50_24h_66.tif,gt_coords/snu16_jc_jq1_ic50_24h_66.npy,238,238,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_67,SNU16,gt_image/snu16_jc_jq1_ic50_24h_67.tif,gt_coords/snu16_jc_jq1_ic50_24h_67.npy,213,213,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_68,SNU16,gt_image/snu16_jc_jq1_ic50_24h_68.tif,gt_coords/snu16_jc_jq1_ic50_24h_68.npy,313,319,6,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_69,SNU16,gt_image/snu16_jc_jq1_ic50_24h_69.tif,gt_coords/snu16_jc_jq1_ic50_24h_69.npy,444,444,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_7,SNU16,gt_image/snu16_jc_jq1_ic50_24h_7.tif,gt_coords/snu16_jc_jq1_ic50_24h_7.npy,354,357,3,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_70,SNU16,gt_image/snu16_jc_jq1_ic50_24h_70.tif,gt_coords/snu16_jc_jq1_ic50_24h_70.npy,242,246,4,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_71,SNU16,gt_image/snu16_jc_jq1_ic50_24h_71.tif,gt_coords/snu16_jc_jq1_ic50_24h_71.npy,795,828,33,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_72,SNU16,gt_image/snu16_jc_jq1_ic50_24h_72.tif,gt_coords/snu16_jc_jq1_ic50_24h_72.npy,368,371,3,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_73,SNU16,gt_image/snu16_jc_jq1_ic50_24h_73.tif,gt_coords/snu16_jc_jq1_ic50_24h_73.npy,258,258,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_74,SNU16,gt_image/snu16_jc_jq1_ic50_24h_74.tif,gt_coords/snu16_jc_jq1_ic50_24h_74.npy,141,142,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_75,SNU16,gt_image/snu16_jc_jq1_ic50_24h_75.tif,gt_coords/snu16_jc_jq1_ic50_24h_75.npy,394,395,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_76,SNU16,gt_image/snu16_jc_jq1_ic50_24h_76.tif,gt_coords/snu16_jc_jq1_ic50_24h_76.npy,101,101,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_77,SNU16,gt_image/snu16_jc_jq1_ic50_24h_77.tif,gt_coords/snu16_jc_jq1_ic50_24h_77.npy,292,293,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_78,SNU16,gt_image/snu16_jc_jq1_ic50_24h_78.tif,gt_coords/snu16_jc_jq1_ic50_24h_78.npy,406,409,3,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_79,SNU16,gt_image/snu16_jc_jq1_ic50_24h_79.tif,gt_coords/snu16_jc_jq1_ic50_24h_79.npy,237,238,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_8,SNU16,gt_image/snu16_jc_jq1_ic50_24h_8.tif,gt_coords/snu16_jc_jq1_ic50_24h_8.npy,663,672,9,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_80,SNU16,gt_image/snu16_jc_jq1_ic50_24h_80.tif,gt_coords/snu16_jc_jq1_ic50_24h_80.npy,143,143,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_81,SNU16,gt_image/snu16_jc_jq1_ic50_24h_81.tif,gt_coords/snu16_jc_jq1_ic50_24h_81.npy,142,142,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_83,SNU16,gt_image/snu16_jc_jq1_ic50_24h_83.tif,gt_coords/snu16_jc_jq1_ic50_24h_83.npy,386,387,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_84,SNU16,gt_image/snu16_jc_jq1_ic50_24h_84.tif,gt_coords/snu16_jc_jq1_ic50_24h_84.npy,237,237,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_85,SNU16,gt_image/snu16_jc_jq1_ic50_24h_85.tif,gt_coords/snu16_jc_jq1_ic50_24h_85.npy,436,437,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_86_a,SNU16,gt_image/snu16_jc_jq1_ic50_24h_86_a.tif,gt_coords/snu16_jc_jq1_ic50_24h_86_a.npy,119,119,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_86_b,SNU16,gt_image/snu16_jc_jq1_ic50_24h_86_b.tif,gt_coords/snu16_jc_jq1_ic50_24h_86_b.npy,155,155,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_87,SNU16,gt_image/snu16_jc_jq1_ic50_24h_87.tif,gt_coords/snu16_jc_jq1_ic50_24h_87.npy,225,225,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_88,SNU16,gt_image/snu16_jc_jq1_ic50_24h_88.tif,gt_coords/snu16_jc_jq1_ic50_24h_88.npy,57,57,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_89,SNU16,gt_image/snu16_jc_jq1_ic50_24h_89.tif,gt_coords/snu16_jc_jq1_ic50_24h_89.npy,203,203,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_9,SNU16,gt_image/snu16_jc_jq1_ic50_24h_9.tif,gt_coords/snu16_jc_jq1_ic50_24h_9.npy,239,240,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_90,SNU16,gt_image/snu16_jc_jq1_ic50_24h_90.tif,gt_coords/snu16_jc_jq1_ic50_24h_90.npy,141,141,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_91,SNU16,gt_image/snu16_jc_jq1_ic50_24h_91.tif,gt_coords/snu16_jc_jq1_ic50_24h_91.npy,111,111,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_92,SNU16,gt_image/snu16_jc_jq1_ic50_24h_92.tif,gt_coords/snu16_jc_jq1_ic50_24h_92.npy,574,578,4,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_93,SNU16,gt_image/snu16_jc_jq1_ic50_24h_93.tif,gt_coords/snu16_jc_jq1_ic50_24h_93.npy,97,97,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_94,SNU16,gt_image/snu16_jc_jq1_ic50_24h_94.tif,gt_coords/snu16_jc_jq1_ic50_24h_94.npy,141,141,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_95,SNU16,gt_image/snu16_jc_jq1_ic50_24h_95.tif,gt_coords/snu16_jc_jq1_ic50_24h_95.npy,247,250,3,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_96,SNU16,gt_image/snu16_jc_jq1_ic50_24h_96.tif,gt_coords/snu16_jc_jq1_ic50_24h_96.npy,174,175,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_97,SNU16,gt_image/snu16_jc_jq1_ic50_24h_97.tif,gt_coords/snu16_jc_jq1_ic50_24h_97.npy,157,160,3,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_98,SNU16,gt_image/snu16_jc_jq1_ic50_24h_98.tif,gt_coords/snu16_jc_jq1_ic50_24h_98.npy,237,241,4,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_99,SNU16,gt_image/snu16_jc_jq1_ic50_24h_99.tif,gt_coords/snu16_jc_jq1_ic50_24h_99.npy,266,268,2,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_1,SUM159PT,gt_image/sum159pt_dc_ctrl_1.tif,gt_coords/sum159pt_dc_ctrl_1.npy,0,1,1,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_10,SUM159PT,gt_image/sum159pt_dc_ctrl_10.tif,gt_coords/sum159pt_dc_ctrl_10.npy,0,1,1,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_100_ab,SUM159PT,gt_image/sum159pt_dc_ctrl_100_ab.tif,gt_coords/sum159pt_dc_ctrl_100_ab.npy,9,9,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_101,SUM159PT,gt_image/sum159pt_dc_ctrl_101.tif,gt_coords/sum159pt_dc_ctrl_101.npy,3,3,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_102,SUM159PT,gt_image/sum159pt_dc_ctrl_102.tif,gt_coords/sum159pt_dc_ctrl_102.npy,9,9,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_103,SUM159PT,gt_image/sum159pt_dc_ctrl_103.tif,gt_coords/sum159pt_dc_ctrl_103.npy,10,10,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_104,SUM159PT,gt_image/sum159pt_dc_ctrl_104.tif,gt_coords/sum159pt_dc_ctrl_104.npy,8,8,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_105,SUM159PT,gt_image/sum159pt_dc_ctrl_105.tif,gt_coords/sum159pt_dc_ctrl_105.npy,2,2,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_106,SUM159PT,gt_image/sum159pt_dc_ctrl_106.tif,gt_coords/sum159pt_dc_ctrl_106.npy,3,3,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_107,SUM159PT,gt_image/sum159pt_dc_ctrl_107.tif,gt_coords/sum159pt_dc_ctrl_107.npy,3,3,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_108,SUM159PT,gt_image/sum159pt_dc_ctrl_108.tif,gt_coords/sum159pt_dc_ctrl_108.npy,3,3,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_109,SUM159PT,gt_image/sum159pt_dc_ctrl_109.tif,gt_coords/sum159pt_dc_ctrl_109.npy,2,2,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_11,SUM159PT,gt_image/sum159pt_dc_ctrl_11.tif,gt_coords/sum159pt_dc_ctrl_11.npy,2,2,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_110,SUM159PT,gt_image/sum159pt_dc_ctrl_110.tif,gt_coords/sum159pt_dc_ctrl_110.npy,4,4,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_111,SUM159PT,gt_image/sum159pt_dc_ctrl_111.tif,gt_coords/sum159pt_dc_ctrl_111.npy,8,8,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_112,SUM159PT,gt_image/sum159pt_dc_ctrl_112.tif,gt_coords/sum159pt_dc_ctrl_112.npy,5,5,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_113,SUM159PT,gt_image/sum159pt_dc_ctrl_113.tif,gt_coords/sum159pt_dc_ctrl_113.npy,6,6,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_114,SUM159PT,gt_image/sum159pt_dc_ctrl_114.tif,gt_coords/sum159pt_dc_ctrl_114.npy,5,5,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_115,SUM159PT,gt_image/sum159pt_dc_ctrl_115.tif,gt_coords/sum159pt_dc_ctrl_115.npy,2,2,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_116,SUM159PT,gt_image/sum159pt_dc_ctrl_116.tif,gt_coords/sum159pt_dc_ctrl_116.npy,2,2,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_117,SUM159PT,gt_image/sum159pt_dc_ctrl_117.tif,gt_coords/sum159pt_dc_ctrl_117.npy,3,3,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_118,SUM159PT,gt_image/sum159pt_dc_ctrl_118.tif,gt_coords/sum159pt_dc_ctrl_118.npy,7,7,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_119,SUM159PT,gt_image/sum159pt_dc_ctrl_119.tif,gt_coords/sum159pt_dc_ctrl_119.npy,2,2,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_12,SUM159PT,gt_image/sum159pt_dc_ctrl_12.tif,gt_coords/sum159pt_dc_ctrl_12.npy,2,2,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_120,SUM159PT,gt_image/sum159pt_dc_ctrl_120.tif,gt_coords/sum159pt_dc_ctrl_120.npy,12,12,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_13,SUM159PT,gt_image/sum159pt_dc_ctrl_13.tif,gt_coords/sum159pt_dc_ctrl_13.npy,0,1,1,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_14,SUM159PT,gt_image/sum159pt_dc_ctrl_14.tif,gt_coords/sum159pt_dc_ctrl_14.npy,0,1,1,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_15,SUM159PT,gt_image/sum159pt_dc_ctrl_15.tif,gt_coords/sum159pt_dc_ctrl_15.npy,22,22,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_16,SUM159PT,gt_image/sum159pt_dc_ctrl_16.tif,gt_coords/sum159pt_dc_ctrl_16.npy,4,4,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_17,SUM159PT,gt_image/sum159pt_dc_ctrl_17.tif,gt_coords/sum159pt_dc_ctrl_17.npy,0,1,1,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_18,SUM159PT,gt_image/sum159pt_dc_ctrl_18.tif,gt_coords/sum159pt_dc_ctrl_18.npy,0,1,1,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_19,SUM159PT,gt_image/sum159pt_dc_ctrl_19.tif,gt_coords/sum159pt_dc_ctrl_19.npy,7,7,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_2,SUM159PT,gt_image/sum159pt_dc_ctrl_2.tif,gt_coords/sum159pt_dc_ctrl_2.npy,2,2,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_20,SUM159PT,gt_image/sum159pt_dc_ctrl_20.tif,gt_coords/sum159pt_dc_ctrl_20.npy,8,8,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_21,SUM159PT,gt_image/sum159pt_dc_ctrl_21.tif,gt_coords/sum159pt_dc_ctrl_21.npy,11,11,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_22,SUM159PT,gt_image/sum159pt_dc_ctrl_22.tif,gt_coords/sum159pt_dc_ctrl_22.npy,0,1,1,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_23,SUM159PT,gt_image/sum159pt_dc_ctrl_23.tif,gt_coords/sum159pt_dc_ctrl_23.npy,5,5,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_24,SUM159PT,gt_image/sum159pt_dc_ctrl_24.tif,gt_coords/sum159pt_dc_ctrl_24.npy,4,4,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_25,SUM159PT,gt_image/sum159pt_dc_ctrl_25.tif,gt_coords/sum159pt_dc_ctrl_25.npy,33,33,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_26,SUM159PT,gt_image/sum159pt_dc_ctrl_26.tif,gt_coords/sum159pt_dc_ctrl_26.npy,26,26,0,gt_mask_cc_conn8_min3
sum159pt_dc_ctrl_27,SUM159PT,gt_image/sum159pt_dc_ctrl_27.tif,gt_coords/sum159pt_dc_ctrl_27.npy,26,26,0,gt_mask_cc_conn8_min3
